date,rating,text,sentiment
04/05/2024,5,"Tiga putra toko hp terbaik,terlengkap, pelayanan sangat membantu dalam pemilihan hp yang cocok untuk kebutuhan. Sukses dan maju terus untuk tiga putra kawi malang",negative
04/05/2024,5,"toko hp terbaik. pengalaman beli hp disini selalu awet dan harganya ramah kantong plus banyak promonya hehe. tempat parkirnya juga luas, karyawannya juga cakep cakep dan ramah. salesnya juga paham betul soal produknya jadi lebih gampang untuk bandingin hp dari brand lain yang sesuai dengan kebutuhan kita (good job). sukses selalu tiga putra...",positive
04/05/2024,5,"Rekomended, pelayanan ramah, pilihan banyak dan hadiah berlimpah.",negative
04/05/2024,5,"Tempatnya beli HP terlengkap di Malang, pelayanannya juga baik dan ramah",positive
04/05/2024,5,"Mantap, Pelayanan Ramah",positive
04/05/2024,5,"Tempatnya bersih,pelayanan sangat baik,pegawai sopan semua,produk selalu update terbaru.dan yang pasti seru karna ada undian yang hadiahnya menarik semua...pokoknya terbaik.",positive
04/05/2024,5,Rekomendasiin beli HP paling top,positive
04/05/2024,5,Tiga putra selalu maju biar tambah maju keren bgt tempatnya,positive
04/05/2024,5,"Pelayanan terbaik.. penjelasan tentang hp sangat jelas dan ringkas.. Tempatnya nyaman, parkiran luas",positive
04/05/2024,5,"Alhamdulillah tempatnya sangat strategis, mudah dijangkau, pelayanannya cepat dan ramah, semoga tambah lancar usahanya",positive
04/05/2024,5,"tiga putra pelayanan nya baik bagus, banyak diskonya dan lengkap mulai dari sepeda listrik,handphone dan dll terlengkap semalang raya, semoga lancar selalu dan sukses kedepannya",positive
04/05/2024,5,CS ramah2.. pelayan amat baik.. dan termurah.. selalu langganan dr tahun2018.,positive
04/05/2024,5,"Seru sering ada kocokan undian berhadiah. Bersaing harga, tempat nyaman, parkir luas, baik beli atau gak beli tetep grapyak/ramah pelayanan. Input aja dikit klo proses pembelian auto kasih minum gratis donk, seperti kita service motor di Astra meski buat 1 person. Thx",positive
04/05/2024,5,"Tiga putra pelayananny ramah, cabang ny jg banyak ditengah kota ada, di kabupaten jg ada, jd bisa mudah untuk cus langsung beli ke tempat... Hp yg dijual jg bnyk seriny, ada acsecoris ny jg. Dan yg paling menarik bnyk undian hadiah untuk customer Trimakasih tiga putra, jaya selalau",positive
04/05/2024,5,"Jika mencari lebih dari sekadar toko elektronik, melangkahlah ke Tiga Putra Kawi tempat di mana teknologi bertemu dengan gaya hidup.Dari rak-rak penuh dengan gadget terbaru hingga sudut-sudut yang diisi dengan perangkat elektronik canggih, setiap sudut Tiga Putra Kawi menyiratkan kisah yang menarik.",positive
04/05/2024,5,"Sekian kali dtg belanja disini dilayani dgn staf nya as always ramah dn menyenangkan, all staf friendly. Love this place (Tiga Putra Kawi) dn malam ini akupun dpt ketupat dr Tiga Putra Kawi, thx Tiga Putra n all team",negative
04/05/2024,5,"Pelayanan ramah, tempat nyaman & bersih . Beli hp di sini bisa dapat kupon undian berhadiah menarik . Cocok untuk berlangganan di toko tiga putra kawi dan tidak ngecewakan",positive
04/05/2024,5,Tempat undiannya rame banget hadiahnya sangat juga banyak,positive
04/05/2024,5,Proses kredit cepat dan tanpa DP..,positive
04/05/2024,5,"Toko HP terbaik, harga terjangkau, kualitas sangat menarik, pelayanan memuaskan, semoga bisa berlangganan",positive
04/05/2024,5,Barangnya komplit,positive
04/05/2024,5,Tiga putra kawi ganok tunggalee mbois ilakes,negative
04/05/2024,5,Pelayanan memuaskan Produk yg Di tawarkan berkualitas Harga murah,positive
04/05/2024,5,"baru pertama kali beli disini,seneng banget pelayanan ramah,super cepat,gak ribet belanja disini masyaallah semoga sukses terus",positive
04/05/2024,5,bagus banget,positive
04/05/2024,5,"Tempat paling komplit lah pokoknya, buat habisin duit wkwkwk",positive
04/05/2024,5,"Pelayanan ramah sekali, tempatnya luas sekali, nyaman",positive
04/05/2024,5,Customer service nya baik² & banyak membantu,positive
04/05/2024,5,Proses kredit cepat,positive
04/05/2024,5,"Mantap banyak promonya, sukses selalu tiga putra",positive
21/04/2024,5,Toko Hp yang lengkap Dan Harga.nya Oke banget Perkara pelayanan Over All Nice .Worth it banget . Sabar Sabar Pindah data juga sampai selsai .,positive
20/04/2024,1,"Pegawai cwok samsung tidak ramah disini ,mending langsung ke samsung store saja kalau beli .. Menyesal beli ke tiga putra not worth it susah diminta i tolong apa2 hahahah",negative
11/04/2024,3,Lagi cari ponsel baru utk anak,negative
11/04/2024,1,"Tolong kalau itikad dari awal beli bisa tanpa garansi,ya jadi harus konsisten,bukan waktu udah dibuatkan nota malah garansi dimasukan ke tagihan,padahal dari awal bilang bisa,tp waktu sudah tercetak jadi nota bilang udah dari sistem. Sangat kecewa",negative
23/03/2024,5,"Pelayanan baik,dan ramah,hrg standar toko sejenis",positive
19/03/2024,5,2x beli hp disini. Pelayanannya oke banget. Sabar² pokoknya hehehe. Kalau saya rekom buat yang nyari hp bisa kesini. Liat² tanya² dulu ajaaa gpp. Sapa tau langsung cocok,positive
07/03/2024,5,"varian HP lengkap, spg nya ramah, strategis lokasinya, ada kredit nya juga loh",positive
23/02/2024,5,"Staf nya ramah bangettt, masih di parkiran aja udah di say hello dengan ramah. Cuma nanya barang yg dicari, dibantu carikan sampe dapat atau ada barang yg mirip2 sama yg kita Mau. Stock HP baru lengkap.",positive
06/02/2024,4,Lama nunggunya..,negative
24/01/2024,1,Tanya2 aja awalnya ttg kredit setelah itu saudara yang mau ambil hp masih mikir2 meme muka karyawanya langsung berubah...jadi bikin gk berani kesini lgi,negative
14/01/2024,5,"Udah 2x kesini karena emang pelayanannya ramah² sih,, dan rekomendasinya slalu bagus. Tempatnya luas,, ada berbagai brand handphone,, tinggal pilih aja",negative
27/12/2023,5,"Pelayanan oke,cepat dan ramah. Tempat juga bersih. Kamar mandi juga bersih",positive
23/12/2023,1,"Stok ada ngakunya gak ada. Pembelian hp baru gak dijelasin isi box apa aja, gak dicoba dulu bisa apa gak. Dodol gorengan ae bos",negative
19/12/2023,5,Toko Tiga Putra Handphone Centre terletak dijalan utama Kota Malang yang mudah dijangkau masyarakat. Toko Tiga Putra Handphone Centre layanan karyawan yang bagus. Toko Tiga Putra Handphone Centre ada banyak pilihan HP berbagai merk. Toko Tiga Putra Handphone Centre ada juga sepeda motor listrik dan juga ada ruang tunggu bagi konsumen.,negative
26/11/2023,5,Selalu sip pelayanannya mantap,positive
04/11/2023,1,"Pelayanan lama dan pegawai kurang handal dalam proses penjualan. Jadi kemarin saya dan rekan saya membeli 3 hydrogel untuk sekaligus dilakukan pemasangan. Ketika awal sampai kami disambut SPG/pegawai, dan kami bertanya2 tentang barang yg ingin kita beli, namun ketika bertanya tentang harga barang tersebut harga yg disampaikan oleh SPG/pegawai beberapa kali berganti2, disini saya mulai agak aneh karena terkait harga saja kok bisa berubah2. Setelah proses pembayaran kami diminta menunggu, namun karena dirasa lama kurang lebih 15 menit tidak ada informasi lagi dari SPG/pegawai dan kasir sama sekali, maka kami inisiatif bertanya, dan ternyata disampaikan ada kendala sistem. Kondisi di meja kasir banyak SPG/pegawai yg berkumpul dan hanya melihat2 se keliling, namun tidak ada satupun yg menghampiri kami untuk memberikan info tentang kendala yg mereka alami. Selanjutnya SPG/pegawai yg awal menyambut kami memberikan barang yg kami beli, dan mulai melakukan proses pemotongan hydrogel dan pemasangannya. Namun yg aneh adalah kami memesan 3 hydrogel tapi proses yang dilakukan oleh SPG/pegawai tersebut adalah mengerjakannya satu persatu dilakukan pemotongan dan bolak balik mengambil satu persatu hydrogel di meja kami, kenapa tidak langsung diambil semua dan dilakukan proses pemotongan, kenapa harus bolak balik ke meja kami yang jaraknya juga lumayan jauh . Kemudian untuk proses pemasangannya pun juga luamaaaaa, lebih dari 40 menit hanya untuk 1 hp, sepertinya SPG/pegawai tersebut tidak paham cara pemasangannya, karena ketika kita merasa terlalu lama pada akhirnya kita hampiri SPG tersebut, baru temannya pada dateng bantuin. Setelah dibantu temannya kurang lebih 15 menit selesai pengerjaan 3 hp. Ketika menghampiri, kami dapati juga ternyata SPG melakukan kesalahan dalam proses pemasangan hydrogel di hp teman saya karena prosesnya dilakukan pengulangan dari awal . Setelah proses selesai tidak ada satupun SPG/pegawai yg meminta maaf atas kejadian tersebut. Dan hasil dari pemasangan masih terdapat gelembung2 udara pada pojokan hp kami. Mohon pihak tiga putra dapat meningkatkan service pelayanannya. Terima kasih",positive
04/11/2023,1,"Kesini beli pelindung hp, disambut sama promotornya. Dari awal pegawainya uda bingung harga, bingung jenisnya apa aja. Awal masih oke, disuruh bayar ke kasir. Dikasir sempet troble, lama sekali. Ternyata sistemnya error. Dari awal kalau memang error kenapa tidak diinfokan, agar customernya tidak lama menunggu tanpa ada kejelasan. Akhirnya disuruh menunggu lagi, dari situ terlihat pegawainya kurang profesional. Karna saat itu beli 3 pelindung hp, ternyata di prosesnya satu-satu dan lamaaa sekali. Sy disuruh menunggu, hampir setngah jam 1 hp saja belum selesai. Akhirnya sy samperin pegawainya, ternyata hp sy diulang prosesnya karna ada kesalahaan. Disitu pegawainya tidak ada info lagi kalau ada kendala. Dan yg menghandle hanya 1 orang. Setelah sy tungguin di depan pegawainya baru temen2nya bantu handle. Mungkin untuk next nya pegawainya lebih komunikatif dan saling bantu ya. Dan hasil akhirnya pun kurang, tidak rapi. Dengan harga yg tidak murah dan waktu yg lama benar2 mengecewakan. Semoga lebih diperbaiki lagi ya. dan di akhir pegawainya tidak mengucapkan terima kasih/permntaan maaf. Semoga tidak terulang untuk customer lainnya.",positive
26/10/2023,5,"Luas,penataannya dan layanannya bagus Disambut mulai dari pintu luar trs diarahkan. Petugas parkirnya ramah",positive
13/10/2023,5,Barang bagus,positive
10/10/2023,1,"Hape anak saya Oppo layarnya pecah rusak, karena beli di sini dan masih masa garansi, kami service ke sini. Uang service ganti layar Rp800ribu, ternyata layarnya bukan asli Oppo dan tampaknya diservis sendiri oleh toko. Layar tidak sensitif, ngelag, dan bisa gerak2 sendiri. Setelah kami bawa ke service Oppo resmi baru ketahuan bahwa layarnya palsu. Setelah diganti layar ASLI yang baru dengan harga sama Rp800ribu, sangat berbeda, kualitasnya lebih baik dan gak ngelag. Not recommended shop !!! BAD SERVICE and ATTITUDE!!!!",positive
28/08/2023,3,Pusat elektronik dan gadget di kota Malang,positive
23/08/2023,2,"Overall tempatnya bagus pelayanan bagus. cuman tolong seragamnya dibenerin. paha mbak nya keliatan, ngelayani orang duduk jejer tp pahanya keliatan itu enggak enak. walaupun sesama cewek. asli itu mbaknya pasti gak nyaman, belum lagi klau ketemu pelanggan genit, kasian pegawainya. tolong di ganti seragamnya. jual hp bakal tetep laris walaupun paha nya ketutupan, asal pelayanan bagus.",positive
13/08/2023,2,"Tidak sesuai spesifikasi hp kecewa, sales hanya mementingkan penjualan",positive
11/08/2023,1,"Kesini beliin anak android murah Samsung A04e. Ke counter Samsung, yang jaga ditanyain gak jawab sambil telponan. Nanya pake kartu kredit bisa gak, karena masa iya beli hape bayar pake cash, diarahin ke kasir. Kasirnya mau ditanyain malah ngotot minjem KTP dulu, padahal saya ini mau nanya nanya dulu pembayaran bisa pake kartu apa aja. Udah gitu kasirnya ngomong pake bentak bentak kayak orang gak sekolah.",negative
09/07/2023,1,The service of the staff is all good. However the security is very impolite and arrogant. This is the security. Please educate and teach him some manners.,positive
01/07/2023,1,"Saya punya pengalaman buruk di tempat ini, baru sampe parkiran mobil. Kebetulan mobil parkirnya sedikit melewati garis, kiri-kanannya tdk ada mobil lain. Satpamnya langsung bentak-bentak dan marah-marah.. saya tdk jadi turun mobil, dan langsung cari tempat jual hape lain.. tolong manajemen diperbaiki, kami ini customer.. masak baru datang aja sudah ngga ramah sama sekali.",negative
16/06/2023,5,"Tempat beli HP yang lengkap. Ada berbagai merk, dari Oppo, Realme, Xiomi dll. Seneng banget sama pelayanannya. Ramah, responsif dan solutif. Dibantu hingga HP siap digunakan. Diberikan saran HP yg cocok sesuai kebutuhan customer. Tempatnya luass, barangnya lengkap, parkiran luas. Pembayarannya bisa cashless.",positive
30/05/2023,3,Begitu dateng langsung disambut sama spb nya ya ..cuma yg bikin kesel itu setelah dijelasin panjang lebar soal hp yg mau qta beli..dan uda deal dengan harga segitu..ternyata harga awal beda saat mau pembayaran di kasir..beda 200rb itu banyak lo..begitu dikomplain alasannya ternyata promonya uda gk berlaku..ntah itu cuma akal2an salesnya atau tehnik marketingnya emang seperti itu ya..kalau ditanya mau balik kesitu lagi atau gk..kynya gk deh ya..,negative
02/05/2023,1,"Beli tampered glass untuk belakang hp samsung a14 saya hasilnya sangat buruk, benar benar buruk. 1 Hari pake sudah banyak yang ngelotok dari tempered glass belakangnya, sudah dibenerin sama pegawainya sekali tapi masih kualitasnya sangat jelek",positive
20/03/2023,2,Akses utk masuk area parkir terlalu tinggi Tidak ramah untuk city car,positive
20/03/2023,5,bagus enak ga dipantau sales jadi kita bebas mau melihat sambil berfikir heheeee ramah. sering beli disini dari papaku dan aku.,positive
03/03/2023,4,"Lokasi bersih dan luas, pelayanan baik, hp yang dijual lebih lengkap dari pada di tempat lain",positive
28/02/2023,4,"Beli hape olwais ke @TIGA PUTRA HP OFFICIAL makin oke servisnya kmrn dapat banyak gift Ama soft drink dan dilayani best staff kak Firman product Knowledge JUARA, sabar, telaten, lincah dan mengerti kebutuhan clientnya sukses selalu kak Tuhan memberkati",positive
22/01/2023,5,Kalo tempat ini adalah tempat dimana aku pertama kali beli hp oppo a12s nice² + kalo tempat ini dekat dengan taman selamet yah ok² + mau tanya kenapa kalo mau lemari minuman nya kok dikunci kenapa gak harus nya dibuka yah????????,negative
13/01/2023,5,"Banyak pilihan. Kadang ada promo. Bisa pake kartu kredit tertentu dg bunga 0%, bisa cicilan bunga 0 %. Pelayanan ramah, disambut mulai dari parkiran. Garansi resmi",positive
29/12/2022,1,Mau beli iphone 14 sdh ketemu staf toko diberitahu harga 25juta Giliran sampe kasir harga naik menjadi 27 juta Alasan barang indenan orang Ngga profesional,positive
28/12/2022,5,Great store display and awesome people,positive
18/12/2022,5,Bisa TT n lumayan lengkap,positive
13/12/2022,5,tempatnya asri. bagus. luas. staff ramah. perfekto ✔️✔️,negative
10/12/2022,5,"Bersih, nyaman dan pelayanannya ramah dan cepat tanggap",positive
05/12/2022,5,Mantap lengakp karywan ramah2 banyak discoundnya :)),positive
05/12/2022,5,"Stok HP apa saja ada, padahal agak lama model yg aku pesan. Keren. Para pegawai ramah dan sat set cepet pelayanannya. Murah senyum semua. Lengkap juga karena jual aksesorisnya jd gak perlu cari di tempat lain. Makasih banyak yaa..",negative
03/12/2022,5,"Tempat strategis , koleksi cukup bervariasi dan pelayanan ramah",negative
26/11/2022,1,"Kesini mau beli ip 14 pro max Katanya ada promo mandiri dan emang ada , dr pihak bank jg cicilan 0% Tapi yg paling ga masuk akal dari pihak toko di charge 9.5% (setau saya cc max cuman 3%) Jadi ip 14 pro harga 22.000 disuru bayar 24 jt make sense atau tidak menurut anda ??",negative
20/11/2022,1,"pelayanan super lama padahal sepi, pasang screenguard nggak rapi sama sekali. jangan pasang screenguard disini.",negative
11/11/2022,5,Sdh 2x saya beli smartphone di sini..service nya Ok..pertahankan !!!,positive
02/11/2022,5,Pelayanan mantab . Ramah,positive
24/10/2022,5,Pelayanan nya sangat baik dan ramah banget,positive
13/10/2022,5,"Menarik n pelayanannya bagus, cepat n ramah",positive
13/10/2022,5,Tempat bersih dan rapi parkir enak,negative
11/10/2022,5,Mantab pelayanan kemarin beli hp ke tiga putra di layani sampek jm 10 lebih sampek tutup,positive
09/10/2022,5,"Pelayanan sangat ramah dan cepat, harganya bersaing, koleksi hpnya juga lengkap, ditambah mereka juga menjual aksesoris hp.",positive
09/09/2022,5,Mau beli HP dgm jaminan kwalitas yg tdk akan pernah mengewakan ya disini...,positive
19/08/2022,4,Tempatnya nyaman dan SPG nya ramah,positive
28/07/2022,5,Nyaman...,positive
08/07/2022,5,Sip,positive
04/07/2022,5,Pelayanannya ramah tamah,positive
03/07/2022,5,Terima kasih jasa pelayanan bagus. Ramah tamah ke konsumen. Maju terus tiga putra,positive
23/06/2022,5,Pelayanannya bagus n menerangkan fitur2 hp secara rinci.Semoga sukses selalu.,positive
18/06/2022,5,"Pelayanan ramah, banyak pilhan produk sampe pusing pilih, harga terbaik, luas dan nyaman, banyak kursi utk duduk, parkir mobil luas gratis.",positive
07/06/2022,4,"Langganan beli disini... Selain barang jaminan ori tempatnya jga nyaman, parkir luas & banyak pegawai yg siap membantu...",positive
05/06/2022,4,Pelayanan bagus si tpi kurang cepet aja ngelayaninya,negative
04/06/2022,5,Toko handphone dan printilan printilannya di jl kawi tak jauh dari MOG. Tokonya bersih dan luas dengan parkiran yang luas pula. Sering ada promo disini,positive
02/06/2022,4,Toko gadget di Malang jadi tambah luas ya,positive
28/05/2022,5,"Lokasi di pusat kota, tersedia berbagai smartphone dari semua brand. Di depan ada live music lagi",positive
19/05/2022,5,Mantep bersih dan nyaman,positive
17/05/2022,5,"Toko ini menyediakan HP samsung, vivo, infinix dsb. Lokasi disebelah mall Olimpic Garden Malang yang sangat strategis. Parkir luas, ruangan dingin, stok barang banyak. Pramuniaga menguasai barang yg dijual dan layanan cepat, ramah.",positive
06/05/2022,1,"Saya membeli HP tgl 29 Mei 2022, tidak ada masalah secara produk. Namun mohon di evaluasi mbak mbak kasir sangat tidak sopan dan tidak menunjukan etika baik bagi pelanggan.. Maaf baru sempat review karena baru ingat..",negative
30/04/2022,5,Harga bersaing dan sales nya ramah,positive
30/04/2022,5,"Produk nya berkualitas, pelayanan ramah, trkhr pasang ssd juga cepat, beli baterai ( baterainya bisa d charge trnyata) .. Harga sesuai kualitas produk",positive
13/04/2022,5,"Sip, pelayanan ramah, ruangan sangat nyaman",positive
12/04/2022,5,Mbaknya ramah .. komunikatif ... Sabar jugak,positive
12/04/2022,5,Pelayanan ramah dan stok barang lengkap,negative
11/04/2022,5,Sangat puas,positive
10/04/2022,5,Recommended,positive
10/04/2022,4,Bagus nyaman cepat pelayanannnya,positive
04/04/2022,5,"transaksi di tiga putra itu cepat gak ribet, selama ini kalau saya ingin beli hp, tinggal wa ingin hp type apa->ready->bayar dg m banking->tinggal ambil deh ke toko...sesimpel itu dan menyenangkan karena dibantu dg sales2 yg baik, sopan, dan informatif. Tempat ... Kalau tempatnya enak, luas, nyaman kalaupun ramai orang tidak sampai yg riuh, ramai Top deh Oh ya satu lagi yg saya suka, disini bisa bayar pakai kartu kredit (program cicilan)",negative
03/04/2022,5,"Tempat luas dan nyaman, seller ramah",positive
03/04/2022,5,"Alhamdulillah sdh langganan di tigaputra selalu puas sama produk dan pelayanan nya, semoga makin berkembang dan tingkatkan lagi pelayanannya ya kak..makasi",positive
02/04/2022,5,Pelayanan sangat bagus Segi tempat juga nyaman & strategis kalo mau beli handphone as always kesini sih❤️,negative
01/04/2022,5,Pelayananya sangat baik sekali dan tempatnya bersih rapi dan bagus,negative
30/03/2022,5,aaa suka bgt cs nya ramah sekali promotornya jelasin nya secara detail juga dpt free kopi jadi suka belanja di tiga putra,positive
30/03/2022,5,Bagus banget suka sama pelayanannya,positive
30/03/2022,5,Pelayanannya sangat baik .makasih ya kak,positive
28/03/2022,5,Sales nya ramah²...tempatnya nyaman...pelayanan memuaskan....jempol 4 deh buat tiga putra Kawi...tambah sukses buat kedepannya,positive
27/03/2022,5,"Pelayanannya bgs, kualitas produknya terbaik, pegawainya ramah2",positive
25/03/2022,5,Terbaikkkk,positive
21/03/2022,5,Tiga Putra to be no 1 perfectooooo,positive
20/03/2022,5,Terpecaya,negative
20/03/2022,5,Beli hp di tiga putra gajahmada....seru banget..dapat hadiah lohhh.........rekom banget buat semuanya!!!,positive
19/03/2022,5,pelayanannya ramah dan tempatnya nyaman,positive
18/03/2022,5,Pelayannya ramah dan barangnya ready,positive
18/03/2022,5,"Recomended utk beli HP sesuai budget, segala jenis lengkap, pelayanan ramah dan cepat, penjelasan mudah dipahami dan tempatnya bersih mewah dan nyaman.",positive
18/03/2022,5,"Pelayanannya cepat, tempatnya luas dan bersih, dan barang terjamin, meskipun masih ada beberapa masalah kecil yang terjadi di kebanyakan toko hp, tempat ini bisa menjamin kualitas dan keaslian barang yang dibeli. Dan itu yang sebagian besar pencinta hp butuhkan.",negative
16/03/2022,5,"Pelayanan ramah, responsif dan sopan. Barang memuaskan, selain itu letak store mudah dijangkau. Di storenya penataan bagus. Display berdasarkan brand jadi pembeli tidak bingung mau mencari brand tertentu.",negative
16/03/2022,5,1 Kecepatan (9) 2 keramahan (9) 3 produk knowledge (8) 4 ketersediaan barang (8) 5 keaslian barang (9),positive
16/03/2022,5,"Pelayanannya ramah, cepat dan utk tempat nya cukup nyamann dan bersih... Kualitas brang yg di jual smua nya mantap dan original...",positive
15/03/2022,5,"Langganan klo beli smartphone di sini, layanan baik, harga menurut saya sesuai dgn banyaknya pilihan & service yg ditawarkan",positive
14/03/2022,4,"Terimkasih tiga putra, pelayanan dr sales dan semua nya memuaskan",positive
13/03/2022,5,"Tempatnya luas bersih dan nyaman,pegawai nya ramah polll",positive
12/03/2022,5,Toko dengan pelayanan yang nyaman dan ramah,positive
12/03/2022,4,"Tempat Bagus, nyaman lega",positive
09/03/2022,5,"Pelayanan memuaskan, tempat nyaman, harga oke",positive
08/03/2022,5,"Barangnya lengkap, pelayanannya ramah",positive
08/03/2022,5,"Cust.Servisnya kereen... super baik, humble juga humoris... anak2 nyaman gak rewel padahal lamaa bangets kan nungguin proses penyalinan data2 lama...",positive
08/03/2022,5,"Pelayanan bagus, barang original",positive
08/03/2022,5,Mau beli hp? Ya di tiga putra laah,negative
08/03/2022,5,"Pelayanan sangat baik, tempat nyaman, bersih, produk 100% original.",positive
08/03/2022,5,"Pelayanan cepat & ramah , mudah dalam membantu pindah data Tksh TigaPutra",negative
08/03/2022,5,"Tiga putra cabang turen pelayanan cepat, memuaskan ,sales-nya sopan murah senyum , semoga sukses selalu untuk tiga putra",positive
06/03/2022,5,"untuk pelayanan disini sangat bagus banget,kakak nya ramah sekali dan tempatnya sangat luas",positive
06/03/2022,5,Bagusss dan ramahh banget,positive
06/03/2022,5,Tempat nya nyaman pelayananya bagus… mbak nya ramah2 juga.. Sudah 4x beli hp d sini..,positive
06/03/2022,5,Pelayanan nya bagus,positive
05/03/2022,5,Toko yg nyaman,positive
28/02/2022,5,"Tiga putra Kawi recomend untuk yang mau beli Hp,karena disini kita akan dipandu juga ada producknowlednya juga,pegawaianya sangat ramah juga sabar tempatnya juga nyaman",positive
26/02/2022,4,"Selama saya bertransaksi diTiga Putra saya sangat puas pelayanannya dan keramatamahannya,kecepatan dalam melayani,semoga Tiga Putra selalu berkomitmen dalam pelayanan.",positive
26/02/2022,5,Disini tempatnya berbelanja hp dan aksesoris nya yang dijamin kualitasnya. Tempat yang nyaman dan pelayanan yang diberikan ok banget,positive
26/02/2022,5,Pelayanan nya bagus banget dan hp nya juga bagus,positive
22/02/2022,4,memuaskan belanja di sini,positive
21/02/2022,5,"Pertama kali kesini bener² pelayanannya baik banget, salesnya ramah dan sabar melayani customer",positive
21/02/2022,5,"Harga lumayan miring,pelayan bagus,ramah respon cepat",positive
19/02/2022,5,Buat orang yang gatau mau beli hp spek bagus tapi aman di kantong si bisa ke sini bisa dikasi tau kelebihan kekurangan dan bisa dibantuin pindah data dll...dikasi minum juga wkwk... Tempatnya nyaman poo l,negative
18/02/2022,5,"Yg mo cari gadget berkualitas yuk di mari bang. Parkirnya luas banget, tempatnya juga bersih, pelayanan super ramah. Dijamin puas dg pelayanannya. Harga bersaing tipisss bro! Kalo soal pemahaman salesnya bisa diadu. Cari aksesoris juga ada. Eitss proses juga tetap dijaga lho! Apalagi pembelajaran balik daring lagi. Kalo gadgetnya kurang bagus bisa² ketinggalan terus ya kan?",positive
18/02/2022,5,"Tempatnya nyaman, disuguhi minuman lagi mantab",positive
12/02/2022,4,"Pelayan memuaskan, yang kurang cuma tempatnya yang panas, dan tempat parkir yang terlalu tinggi sehingga mobil saya mentok",negative
12/02/2022,5,"Tempat nya bersih, rapi, luas, nyaman dilengkapi sofa2 yg empuk, pelayanan bintang 5 sangat ramah, gesit, dan detail dalam menjelaskan produk. Trims Tiga Putra",positive
12/02/2022,5,"Pelayanan: hangat, ramah dan sabar Tempat: bersih dan nyaman Harga: standar",positive
12/02/2022,5,Tempatnya luas dan cozy. Pelayananan ramah banget dan teliti nerangin satu2 kegunaanya kepada cust.,positive
09/02/2022,5,Recommend good service,positive
06/02/2022,5,"Menyenangkan, promotornya ramah""",positive
06/02/2022,5,"Tempat bagus, lokasi strategis, pelayanan ramah dan cepat serta lengkap untuk pilihan jenis dan merek hp",negative
05/02/2022,5,"Tempatnya bagus, nyaman, pelayanan ramah, tempat parkir luas yg jaga jg ramah dan responnya bagus, pelayanan di kasir jg bagus, saya baru 2x belanja disini...",positive
05/02/2022,5,Terbaik laaaaaa,positive
30/01/2022,5,Pelayanannya optimal sekali karena Mbaknya sabar dan lengkap dalam menjelaskan setiap hp yang saya tanyakan Tumpatnya juga nyaman dan bagus,positive
29/01/2022,5,"Pelayanannya ramah dan yang paling penting semua data bisa dipindahkan, terutama data chat yang ada di wa",negative
28/01/2022,5,"Pelayanan yang sangat ramah, barang yang cukup lengkap dari segala merk",negative
28/01/2022,5,Wowwwkeyyy...,negative
28/01/2022,5,"Saya merekomendasikan anda semua yg ingin mencari handphone sesuai dengan budget dan spek sesuai keinginan anda disini, karena pelayanannya yg cepat dan ramah, serta fasilitas didalamnya yg keren abiss, sukses terus untuk tiga putra",positive
25/01/2022,5,Tempatnya nyaman dan pegawainya ramah,positive
25/01/2022,5,"Pelayanan menyenangkan, tempat kuas dan nyaman, sales berpengetahuan luas, bahkan security pelayanan bagus, saat hujan menyimpan jaket agar tidak kehujanan",positive
25/01/2022,5,"Layanan bagus,hrg bersaing",positive
25/01/2022,5,"Recomended, tempat bagus dan nyaman, pelayanan salesx memuaskan, bisa memberikan rekomendasi ponsel sesuai budget dan kebutuhan..",positive
23/01/2022,5,"Parkiran luas, pelayanan cepet banget. Gercep pelayanannya. Kalau dibilang ramah ngga juga, kalau dibilang jutek juga ngga. Tempat luas banget banyak pilihan HP dan aksesorisnya. Terima kasih tiga putra...",positive
21/01/2022,4,"Layanan ramah, informatif, telaten, tempat nyaman, harga sesuai pasar. Cuma perlu atap untuk parkir motor, sehingga nyaman di musim hujan. Perlu disediakan tempat duduk terbuka untuk smoking area, buat2 bapak2 perokok yg menunggu pemindahan data..",positive
20/01/2022,5,"Bagus sekali pelayan dan kelengkapan handphone disini, semangat Tiga Putra Malang",positive
19/01/2022,5,Seneng banget beli hp ditiga putra pelayanan sangat memuaskan tempat strategis dan nyaman banget ayo yg mau beli hp jgn ragu langsung capcus ketiga putra saja gk nyesel pasti dapat yg terbaik,positive
19/01/2022,5,Alhamdulillah selalu puas tiap belanja di Tiga Putra barang sudah pasti original harga termurah,positive
18/01/2022,5,Bagus sekali buat pelayanan nya terimakasih toko tiga putra,positive
17/01/2022,5,"Harganya miring dibanding toko lain,Itemnya jga banyak,salesnya ramah2 ngasih masukan hp yg kita butuhin.Tokonya gede&Bersih.",negative
17/01/2022,5,Di Tiga putra kawi....pelayanan cepat tanpa ribet....puas dech belanja disini,positive
15/01/2022,5,"Pilihannya banyak, dan staf nya ramah",positive
15/01/2022,5,Pelayanan sgt memuaskan,positive
09/01/2022,5,"Tempatnya strategis, nyaman Pelayanan kepada customer sangat ramah",positive
08/01/2022,4,Tempatnya enak..parkirnya gratis pelayanan nya juga ramah..harga juga terjangkau pas dpt cash back 200 pula..semog dpt dperrahankan dlm pelayanan customer..,positive
08/01/2022,5,Pelayanan dan memiat,positive
07/01/2022,5,Pelayanan nya sangat ramah sekali kak . Tempatnya bagus nyaman sekali besar lagi .,positive
